campaign_id,seed,episode,protocol_branch,public_code_index_zero_based,public_code_index_one_based,selected_matching,centralized_matching,distributed_matching,centralized_stage_sequence,distributed_stage_sequence,accepted_stage_count,null_stage,stage_count,consensus_rounds_per_stage,consensus_round_instances,directed_proposal_transmissions,centralized_distributed_equal,all_agents_agree,all_tags_valid,discarded_invalid_tags,max_encoding_residual,resource_screen_retained_edges,resource_screen_nonbinding
TRAJ-MICRO-V1,12041,223,zero_scale,,,0-1;1-2;2-4,0-1;1-2;2-4,0-1;1-2;2-4,1-2|0-1|2-4|NULL,1-2|0-1|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12041,224,configured_scale,,,0-1;1-2;2-4,0-1;1-2;2-4,0-1;1-2;2-4,1-2|0-1|2-4|NULL,1-2|0-1|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12041,224,zero_scale,,,0-3;1-2;2-1,0-3;1-2;2-1,0-3;1-2;2-1,1-2|0-3|2-1|NULL,1-2|0-3|2-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12041,225,configured_scale,,,0-1;1-2;2-0,0-1;1-2;2-0,0-1;1-2;2-0,1-2|0-1|2-0|NULL,1-2|0-1|2-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12041,225,zero_scale,,,0-1;1-2;2-3,0-1;1-2;2-3,0-1;1-2;2-3,1-2|0-1|2-3|NULL,1-2|0-1|2-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12041,226,configured_scale,,,0-1;1-0;2-2,0-1;1-0;2-2,0-1;1-0;2-2,0-1|1-0|2-2|NULL,0-1|1-0|2-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12041,226,zero_scale,,,0-1;1-3;2-2,0-1;1-3;2-2,0-1;1-3;2-2,0-1|1-3|2-2|NULL,0-1|1-3|2-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12041,227,configured_scale,,,0-0;1-3;2-4,0-0;1-3;2-4,0-0;1-3;2-4,0-0|1-3|2-4|NULL,0-0|1-3|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12041,227,zero_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,0-0|1-2|2-4|NULL,0-0|1-2|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12041,228,configured_scale,,,0-0;1-4;2-3,0-0;1-4;2-3,0-0;1-4;2-3,0-0|2-3|1-4|NULL,0-0|2-3|1-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12041,228,zero_scale,,,0-1;1-4;2-3,0-1;1-4;2-3,0-1;1-4;2-3,0-1|2-3|1-4|NULL,0-1|2-3|1-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12041,229,configured_scale,,,0-4;1-3;2-2,0-4;1-3;2-2,0-4;1-3;2-2,0-4|1-3|2-2|NULL,0-4|1-3|2-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12041,229,zero_scale,,,0-1;1-3;2-4,0-1;1-3;2-4,0-1;1-3;2-4,0-1|1-3|2-4|NULL,0-1|1-3|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12041,230,configured_scale,,,0-3;1-2;2-4,0-3;1-2;2-4,0-3;1-2;2-4,2-4|0-3|1-2|NULL,2-4|0-3|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12041,230,zero_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,2-4|0-0|1-2|NULL,2-4|0-0|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12041,231,configured_scale,,,0-2;1-3;2-4,0-2;1-3;2-4,0-2;1-3;2-4,2-4|0-2|1-3|NULL,2-4|0-2|1-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12041,231,zero_scale,,,0-2;1-3;2-4,0-2;1-3;2-4,0-2;1-3;2-4,2-4|0-2|1-3|NULL,2-4|0-2|1-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12041,232,configured_scale,,,0-1;1-3;2-4,0-1;1-3;2-4,0-1;1-3;2-4,2-4|0-1|1-3|NULL,2-4|0-1|1-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12041,232,zero_scale,,,0-1;1-3;2-4,0-1;1-3;2-4,0-1;1-3;2-4,2-4|1-3|0-1|NULL,2-4|1-3|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12041,233,configured_scale,,,0-0;1-3;2-4,0-0;1-3;2-4,0-0;1-3;2-4,2-4|1-3|0-0|NULL,2-4|1-3|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12041,233,zero_scale,,,0-3;1-2;2-4,0-3;1-2;2-4,0-3;1-2;2-4,2-4|0-3|1-2|NULL,2-4|0-3|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12041,234,configured_scale,,,0-2;1-3;2-4,0-2;1-3;2-4,0-2;1-3;2-4,2-4|1-3|0-2|NULL,2-4|1-3|0-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12041,234,zero_scale,,,0-2;1-4;2-3,0-2;1-4;2-3,0-2;1-4;2-3,1-4|2-3|0-2|NULL,1-4|2-3|0-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12041,235,configured_scale,,,0-1;1-3;2-4,0-1;1-3;2-4,0-1;1-3;2-4,2-4|1-3|0-1|NULL,2-4|1-3|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12041,235,zero_scale,,,0-4;1-3;2-2,0-4;1-3;2-2,0-4;1-3;2-2,1-3|0-4|2-2|NULL,1-3|0-4|2-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12041,236,configured_scale,,,0-3;1-2;2-4,0-3;1-2;2-4,0-3;1-2;2-4,2-4|1-2|0-3|NULL,2-4|1-2|0-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12041,236,zero_scale,,,0-3;1-2;2-4,0-3;1-2;2-4,0-3;1-2;2-4,1-2|2-4|0-3|NULL,1-2|2-4|0-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12041,237,configured_scale,,,0-1;1-2;2-3,0-1;1-2;2-3,0-1;1-2;2-3,2-3|1-2|0-1|NULL,2-3|1-2|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12041,237,zero_scale,,,0-1;1-2;2-3,0-1;1-2;2-3,0-1;1-2;2-3,2-3|1-2|0-1|NULL,2-3|1-2|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12041,238,configured_scale,,,0-4;1-3;2-2,0-4;1-3;2-2,0-4;1-3;2-2,1-3|2-2|0-4|NULL,1-3|2-2|0-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12041,238,zero_scale,,,0-1;1-3;2-2,0-1;1-3;2-2,0-1;1-3;2-2,1-3|0-1|2-2|NULL,1-3|0-1|2-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12041,239,configured_scale,,,0-3;1-2;2-4,0-3;1-2;2-4,0-3;1-2;2-4,1-2|2-4|0-3|NULL,1-2|2-4|0-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12041,239,zero_scale,,,0-3;1-2;2-4,0-3;1-2;2-4,0-3;1-2;2-4,1-2|0-3|2-4|NULL,1-2|0-3|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12041,240,configured_scale,,,0-1;1-2;2-3,0-1;1-2;2-3,0-1;1-2;2-3,1-2|2-3|0-1|NULL,1-2|2-3|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12041,240,zero_scale,,,0-2;1-1;2-3,0-2;1-1;2-3,0-2;1-1;2-3,0-2|2-3|1-1|NULL,0-2|2-3|1-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,1,exploration_public_assignment,3,4,0-0;1-2;2-1,0-0;1-2;2-1,0-0;1-2;2-1,PUBLIC:0-0;1-2;2-1,PUBLIC:0-0;1-2;2-1,3,0,0,0,0,0,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,2,exploration_public_assignment,10,11,0-0;1-4;2-2,0-0;1-4;2-2,0-0;1-4;2-2,PUBLIC:0-0;1-4;2-2,PUBLIC:0-0;1-4;2-2,3,0,0,0,0,0,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,3,exploration_public_assignment,17,18,0-1;1-2;2-4,0-1;1-2;2-4,0-1;1-2;2-4,PUBLIC:0-1;1-2;2-4,PUBLIC:0-1;1-2;2-4,3,0,0,0,0,0,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,4,exploration_public_assignment,24,25,0-2;1-0;2-1,0-2;1-0;2-1,0-2;1-0;2-1,PUBLIC:0-2;1-0;2-1,PUBLIC:0-2;1-0;2-1,3,0,0,0,0,0,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,5,exploration_public_assignment,31,32,0-2;1-3;2-1,0-2;1-3;2-1,0-2;1-3;2-1,PUBLIC:0-2;1-3;2-1,PUBLIC:0-2;1-3;2-1,3,0,0,0,0,0,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,6,exploration_public_assignment,38,39,0-3;1-0;2-4,0-3;1-0;2-4,0-3;1-0;2-4,PUBLIC:0-3;1-0;2-4,PUBLIC:0-3;1-0;2-4,3,0,0,0,0,0,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,7,exploration_public_assignment,45,46,0-3;1-4;2-0,0-3;1-4;2-0,0-3;1-4;2-0,PUBLIC:0-3;1-4;2-0,PUBLIC:0-3;1-4;2-0,3,0,0,0,0,0,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,8,exploration_public_assignment,52,53,0-4;1-1;2-2,0-4;1-1;2-2,0-4;1-1;2-2,PUBLIC:0-4;1-1;2-2,PUBLIC:0-4;1-1;2-2,3,0,0,0,0,0,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,9,exploration_public_assignment,59,60,0-4;1-3;2-2,0-4;1-3;2-2,0-4;1-3;2-2,PUBLIC:0-4;1-3;2-2,PUBLIC:0-4;1-3;2-2,3,0,0,0,0,0,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,10,exploration_public_assignment,6,7,0-0;1-3;2-1,0-0;1-3;2-1,0-0;1-3;2-1,PUBLIC:0-0;1-3;2-1,PUBLIC:0-0;1-3;2-1,3,0,0,0,0,0,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,11,exploration_public_assignment,13,14,0-1;1-0;2-3,0-1;1-0;2-3,0-1;1-0;2-3,PUBLIC:0-1;1-0;2-3,PUBLIC:0-1;1-0;2-3,3,0,0,0,0,0,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,12,exploration_public_assignment,20,21,0-1;1-3;2-4,0-1;1-3;2-4,0-1;1-3;2-4,PUBLIC:0-1;1-3;2-4,PUBLIC:0-1;1-3;2-4,3,0,0,0,0,0,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,13,exploration_public_assignment,27,28,0-2;1-1;2-0,0-2;1-1;2-0,0-2;1-1;2-0,PUBLIC:0-2;1-1;2-0,PUBLIC:0-2;1-1;2-0,3,0,0,0,0,0,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,14,exploration_public_assignment,34,35,0-2;1-4;2-1,0-2;1-4;2-1,0-2;1-4;2-1,PUBLIC:0-2;1-4;2-1,PUBLIC:0-2;1-4;2-1,3,0,0,0,0,0,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,15,exploration_public_assignment,41,42,0-3;1-1;2-4,0-3;1-1;2-4,0-3;1-1;2-4,PUBLIC:0-3;1-1;2-4,PUBLIC:0-3;1-1;2-4,3,0,0,0,0,0,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,16,exploration_public_assignment,48,49,0-4;1-0;2-1,0-4;1-0;2-1,0-4;1-0;2-1,PUBLIC:0-4;1-0;2-1,PUBLIC:0-4;1-0;2-1,3,0,0,0,0,0,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,17,exploration_public_assignment,55,56,0-4;1-2;2-1,0-4;1-2;2-1,0-4;1-2;2-1,PUBLIC:0-4;1-2;2-1,PUBLIC:0-4;1-2;2-1,3,0,0,0,0,0,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,18,exploration_public_assignment,2,3,0-0;1-1;2-4,0-0;1-1;2-4,0-0;1-1;2-4,PUBLIC:0-0;1-1;2-4,PUBLIC:0-0;1-1;2-4,3,0,0,0,0,0,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,19,configured_scale,,,0-1;1-3;2-2,0-1;1-3;2-2,0-1;1-3;2-2,0-1|2-2|1-3|NULL,0-1|2-2|1-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,19,zero_scale,,,0-1;1-3;2-2,0-1;1-3;2-2,0-1;1-3;2-2,0-1|1-3|2-2|NULL,0-1|1-3|2-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,20,configured_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,1-2|2-4|0-0|NULL,1-2|2-4|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,20,zero_scale,,,0-0;1-2;2-1,0-0;1-2;2-1,0-0;1-2;2-1,1-2|0-0|2-1|NULL,1-2|0-0|2-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,21,configured_scale,,,0-2;1-1;2-0,0-2;1-1;2-0,0-2;1-1;2-0,1-1|2-0|0-2|NULL,1-1|2-0|0-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,21,zero_scale,,,0-2;1-1;2-3,0-2;1-1;2-3,0-2;1-1;2-3,1-1|0-2|2-3|NULL,1-1|0-2|2-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,22,configured_scale,,,0-4;1-3;2-2,0-4;1-3;2-2,0-4;1-3;2-2,0-4|1-3|2-2|NULL,0-4|1-3|2-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,22,zero_scale,,,0-1;1-3;2-2,0-1;1-3;2-2,0-1;1-3;2-2,0-1|1-3|2-2|NULL,0-1|1-3|2-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,23,configured_scale,,,0-3;1-2;2-4,0-3;1-2;2-4,0-3;1-2;2-4,2-4|0-3|1-2|NULL,2-4|0-3|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,23,zero_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,0-0|1-2|2-4|NULL,0-0|1-2|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,24,configured_scale,,,0-0;1-1;2-3,0-0;1-1;2-3,0-0;1-1;2-3,0-0|2-3|1-1|NULL,0-0|2-3|1-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,24,zero_scale,,,0-0;1-1;2-3,0-0;1-1;2-3,0-0;1-1;2-3,0-0|1-1|2-3|NULL,0-0|1-1|2-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,25,configured_scale,,,0-1;1-3;2-4,0-1;1-3;2-4,0-1;1-3;2-4,0-1|1-3|2-4|NULL,0-1|1-3|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,25,zero_scale,,,0-1;1-0;2-4,0-1;1-0;2-4,0-1;1-0;2-4,0-1|1-0|2-4|NULL,0-1|1-0|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,26,configured_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,2-4|1-2|0-0|NULL,2-4|1-2|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,26,zero_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,0-0|1-2|2-4|NULL,0-0|1-2|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,27,configured_scale,,,0-2;1-1;2-0,0-2;1-1;2-0,0-2;1-1;2-0,2-0|1-1|0-2|NULL,2-0|1-1|0-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,27,zero_scale,,,0-0;1-1;2-4,0-0;1-1;2-4,0-0;1-1;2-4,0-0|1-1|2-4|NULL,0-0|1-1|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,28,configured_scale,,,0-1;1-0;2-4,0-1;1-0;2-4,0-1;1-0;2-4,2-4|0-1|1-0|NULL,2-4|0-1|1-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,28,zero_scale,,,0-1;1-0;2-4,0-1;1-0;2-4,0-1;1-0;2-4,2-4|0-1|1-0|NULL,2-4|0-1|1-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,29,configured_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,2-4|0-0|1-2|NULL,2-4|0-0|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,29,zero_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,2-4|0-0|1-2|NULL,2-4|0-0|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,30,configured_scale,,,0-0;1-3;2-4,0-0;1-3;2-4,0-0;1-3;2-4,2-4|1-3|0-0|NULL,2-4|1-3|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,30,zero_scale,,,0-0;1-4;2-3,0-0;1-4;2-3,0-0;1-4;2-3,2-3|1-4|0-0|NULL,2-3|1-4|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,31,configured_scale,,,0-4;1-3;2-2,0-4;1-3;2-2,0-4;1-3;2-2,0-4|1-3|2-2|NULL,0-4|1-3|2-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,31,zero_scale,,,0-4;1-3;2-2,0-4;1-3;2-2,0-4;1-3;2-2,1-3|0-4|2-2|NULL,1-3|0-4|2-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,32,configured_scale,,,0-3;1-2;2-1,0-3;1-2;2-1,0-3;1-2;2-1,0-3|1-2|2-1|NULL,0-3|1-2|2-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,32,zero_scale,,,0-0;1-2;2-1,0-0;1-2;2-1,0-0;1-2;2-1,1-2|0-0|2-1|NULL,1-2|0-0|2-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,33,configured_scale,,,0-4;1-2;2-0,0-4;1-2;2-0,0-4;1-2;2-0,2-0|1-2|0-4|NULL,2-0|1-2|0-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,33,zero_scale,,,0-2;1-1;2-0,0-2;1-1;2-0,0-2;1-1;2-0,0-2|1-1|2-0|NULL,0-2|1-1|2-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,34,configured_scale,,,0-4;1-0;2-1,0-4;1-0;2-1,0-4;1-0;2-1,0-4|1-0|2-1|NULL,0-4|1-0|2-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,34,zero_scale,,,0-4;1-3;2-2,0-4;1-3;2-2,0-4;1-3;2-2,0-4|1-3|2-2|NULL,0-4|1-3|2-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,35,configured_scale,,,0-3;1-2;2-1,0-3;1-2;2-1,0-3;1-2;2-1,0-3|1-2|2-1|NULL,0-3|1-2|2-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,35,zero_scale,,,0-0;1-2;2-1,0-0;1-2;2-1,0-0;1-2;2-1,0-0|1-2|2-1|NULL,0-0|1-2|2-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,36,configured_scale,,,0-4;1-2;2-0,0-4;1-2;2-0,0-4;1-2;2-0,0-4|1-2|2-0|NULL,0-4|1-2|2-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,36,zero_scale,,,0-2;1-1;2-3,0-2;1-1;2-3,0-2;1-1;2-3,0-2|1-1|2-3|NULL,0-2|1-1|2-3|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,37,configured_scale,,,0-1;1-3;2-2,0-1;1-3;2-2,0-1;1-3;2-2,0-1|1-3|2-2|NULL,0-1|1-3|2-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,37,zero_scale,,,0-1;1-3;2-2,0-1;1-3;2-2,0-1;1-3;2-2,0-1|1-3|2-2|NULL,0-1|1-3|2-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,38,configured_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,0-0|1-2|2-4|NULL,0-0|1-2|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,38,zero_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,0-0|1-2|2-4|NULL,0-0|1-2|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,39,configured_scale,,,0-2;1-1;2-4,0-2;1-1;2-4,0-2;1-1;2-4,0-2|2-4|1-1|NULL,0-2|2-4|1-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,39,zero_scale,,,0-2;1-1;2-3,0-2;1-1;2-3,0-2;1-1;2-3,0-2|2-3|1-1|NULL,0-2|2-3|1-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,40,configured_scale,,,0-1;1-3;2-4,0-1;1-3;2-4,0-1;1-3;2-4,0-1|1-3|2-4|NULL,0-1|1-3|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,40,zero_scale,,,0-1;1-3;2-4,0-1;1-3;2-4,0-1;1-3;2-4,0-1|1-3|2-4|NULL,0-1|1-3|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,41,configured_scale,,,0-3;1-2;2-4,0-3;1-2;2-4,0-3;1-2;2-4,1-2|0-3|2-4|NULL,1-2|0-3|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,41,zero_scale,,,0-3;1-2;2-4,0-3;1-2;2-4,0-3;1-2;2-4,1-2|0-3|2-4|NULL,1-2|0-3|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,42,configured_scale,,,0-0;1-3;2-4,0-0;1-3;2-4,0-0;1-3;2-4,1-3|0-0|2-4|NULL,1-3|0-0|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,42,zero_scale,,,0-2;1-1;2-3,0-2;1-1;2-3,0-2;1-1;2-3,2-3|1-1|0-2|NULL,2-3|1-1|0-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,43,configured_scale,,,0-1;1-0;2-2,0-1;1-0;2-2,0-1;1-0;2-2,1-0|2-2|0-1|NULL,1-0|2-2|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,43,zero_scale,,,0-1;1-3;2-4,0-1;1-3;2-4,0-1;1-3;2-4,1-3|0-1|2-4|NULL,1-3|0-1|2-4|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,44,configured_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,2-4|0-0|1-2|NULL,2-4|0-0|1-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,44,zero_scale,,,0-0;1-2;2-4,0-0;1-2;2-4,0-0;1-2;2-4,1-2|2-4|0-0|NULL,1-2|2-4|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,45,configured_scale,,,0-0;1-1;2-4,0-0;1-1;2-4,0-0;1-1;2-4,1-1|2-4|0-0|NULL,1-1|2-4|0-0|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,45,zero_scale,,,0-2;1-1;2-4,0-2;1-1;2-4,0-2;1-1;2-4,1-1|2-4|0-2|NULL,1-1|2-4|0-2|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,46,configured_scale,,,0-1;1-0;2-4,0-1;1-0;2-4,0-1;1-0;2-4,1-0|2-4|0-1|NULL,1-0|2-4|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,46,zero_scale,,,0-1;1-2;2-4,0-1;1-2;2-4,0-1;1-2;2-4,1-2|2-4|0-1|NULL,1-2|2-4|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
TRAJ-MICRO-V1,12043,47,configured_scale,,,0-1;1-3;2-4,0-1;1-3;2-4,0-1;1-3;2-4,2-4|1-3|0-1|NULL,2-4|1-3|0-1|NULL,3,4,4,2,8,32,1,1,1,0,0.0,15,1
