campaign_id,seed,episode,exploration,selected_matching,zero_scale_matching,zero_scale_difference,optimal_matching,mode,true_value,optimal_value,value_ratio,observed_return,trajectory_fluctuation,trajectory_deviation,trajectory_sigma,shared_reset_deviation_scale,beta,beta_zero_scale,parameter_confidence_ratio,max_edge_confidence_ratio,raw_certificate_increment,clipped_certificate_increment,certificate_slack,cumulative_universal_utilization,tracking_tube_utilization,trajectory_fluctuation_utilization,trajectory_deviation_utilization,phase_fluctuation_tube_utilization,phase_deviation_tube_utilization,reset_utilization,actuator_utilization,validity_utilization,theta_hat_l1,theta_hat_l2
TRAJ-MICRO-V1,12073,59,0,0-0;1-3;2-4,0-0;1-2;2-4,1,0-0;1-2;2-4,0,0.8323434773138066,0.8480159598703708,0.9815186467021684,0.8310569776536582,-0.001286499660148439,-0.001286499660148439,0.0548271522404341,0.0548271522404341,0.5102476034809125,0.275,0.07174107540572505,0.05457318823520686,0.41586621511396704,0.41586621511396704,0.8242017124925882,0.857557027438136,0.08351782158047114,0.02346464493553738,0.02346464493553738,1.0,1.0,0.1258650622249434,0.07954078245759155,0.077331316278214,1.2,0.49773662484880016
TRAJ-MICRO-V1,12073,60,0,0-0;1-3;2-4,0-1;1-4;2-3,1,0-2;1-1;2-3,0,0.8300546099885605,0.857053860064087,0.9684976040204666,0.8201100618277605,-0.00994454816080002,-0.00994454816080002,0.0548271522404341,0.0548271522404341,0.5105039270590065,0.275,0.07170800876419939,0.046817701702843835,0.43237086458700075,0.43237086458700075,0.8338985445435178,0.8552747121082503,0.09118264237352348,0.1813799870033389,0.1813799870033389,1.0,1.0,0.0,0.08684061178430806,0.0844283725680773,1.2,0.49771892394273076
TRAJ-MICRO-V1,12073,61,0,0-0;1-3;2-4,0-1;1-3;2-4,1,0-1;1-3;2-2,0,0.8576428329024088,0.8762719306795994,0.9787405060861157,0.8515374791190838,-0.006105353783325008,-0.006105353783325008,0.0548271522404341,0.0548271522404341,0.5109126384974483,0.275,0.07354042549786609,0.058957028839108444,0.4022812792200711,0.4022812792200711,0.8217881467826802,0.852245106970412,0.0599550597859262,0.11135639065387044,0.11135639065387044,1.0,1.0,0.0,0.05710005693897733,0.05551394424622796,1.2,0.49756248899552186
TRAJ-MICRO-V1,12073,62,0,0-0;1-2;2-4,0-0;1-2;2-4,0,0-0;1-2;2-1,2,0.8821610889901282,0.8849430249471657,0.9968563671574183,0.8833331732850044,0.0011720842948761039,0.0011720842948761039,0.0548271522404341,0.0548271522404341,0.5112153494190701,0.275,0.07349947246696546,0.055614637617568005,0.3692661690043353,0.3692661690043353,0.8089557455208807,0.84842572806778,0.05706275724120594,0.021377807290375944,0.021377807290375944,1.0,1.0,0.14731391274719746,0.054345483086862795,0.05283588633444994,1.2,0.49755019786580656
TRAJ-MICRO-V1,12073,63,0,0-2;1-4;2-0,0-2;1-1;2-0,1,0-2;1-1;2-3,0,0.8403711935846366,0.8723609421944263,0.9633296872171748,0.8565545091087934,0.016183315524156805,0.016183315524156805,0.0548271522404341,0.0548271522404341,0.5115717709768999,0.275,0.0734301200738921,0.0481864958240211,0.4222591639350163,0.4222591639350163,0.8264498864224398,0.8461295303718633,0.08632553415077784,0.29516972636455635,0.29516972636455635,1.0,1.0,0.26516504294495535,0.08221479442931222,0.0799310501396091,1.1999916572682001,0.49756543735983016
TRAJ-MICRO-V1,12073,64,0,0-0;1-3;2-4,0-1;1-3;2-2,1,0-1;1-0;2-2,0,0.8539927487356928,0.8792101222832152,0.9713181492018819,0.8164294973926787,-0.037563251343014116,-0.037563251343014116,0.0548271522404341,0.0548271522404341,0.5121688652325019,0.275,0.07847070885287197,0.05743275511781205,0.4074160341325139,0.4074160341325139,0.8218037217265991,0.8435185490153373,0.10509660628405142,0.6851213278101257,0.6851213278101257,1.0,1.0,0.372677996249965,0.10009200598481086,0.09731167248523277,1.2000000000000002,0.49725361164101384
TRAJ-MICRO-V1,12073,65,0,0-0;1-2;2-4,0-0;1-2;2-4,0,0-0;1-2;2-1,2,0.8762481039801836,0.882302222753866,0.9931382709716109,0.8744465293829791,-0.0018015745972045046,-0.0018015745972045046,0.0548271522404341,0.0548271522404341,0.5126629211826903,0.275,0.0796067721614076,0.06214744154166426,0.3751680619419473,0.3751680619419473,0.8102650545451979,0.8401610344648949,0.09160135772276949,0.032859167831734905,0.032859167831734905,1.0,1.0,0.14731391274719746,0.08723938830739951,0.08481607196552729,1.199545767983503,0.4973404480298488
TRAJ-MICRO-V1,12073,66,0,0-2;1-4;2-0,0-0;1-4;2-3,1,0-2;1-1;2-3,0,0.8257601273748221,0.8579706731036912,0.9624572881817182,0.8087720680265308,-0.016988059348291295,-0.016988059348291295,0.0548271522404341,0.0548271522404341,0.5131098347499287,0.275,0.07946335503594279,0.05556754396898429,0.4241540595612799,0.4241540595612799,0.8209288503842563,0.8381422829215197,0.15290989557919712,0.30984756008835507,0.30984756008835507,1.0,1.0,0.26516504294495535,0.1456284719801877,0.14158323664740471,1.1995134837943295,0.4973798094412705
TRAJ-MICRO-V1,12073,67,0,0-0;1-3;2-4,0-1;1-3;2-4,1,0-1;1-3;2-2,0,0.8456654590349637,0.8564898264921091,0.9873619427547922,0.864813147980087,0.019147688945123326,0.019147688945123326,0.0548271522404341,0.0548271522404341,0.5136526648319254,0.275,0.07360111993696161,0.05312267447344165,0.42111455123402364,0.42111455123402364,0.8385350970229328,0.8361081829583634,0.19641369536286798,0.34923734249692123,0.34923734249692123,0.9999999999999999,0.9999999999999999,0.372677996249965,0.18706066225035045,0.18186453274339626,1.198980340123516,0.49825553649373006
TRAJ-MICRO-V1,12073,68,0,0-0;1-2;2-4,0-0;1-2;2-4,0,0-0;1-2;2-4,2,0.8595389284714445,0.8595389284714445,1.0,0.8512037092874823,-0.008335219183962187,-0.008335219183962187,0.0548271522404341,0.0548271522404341,0.5140493561501309,0.275,0.07093655253559276,0.05559379030745126,0.3912048030473467,0.3912048030473467,0.820974267283069,0.8334008274013126,0.0783908061954856,0.15202721358588278,0.15202721358588278,1.0,1.0,0.14731391274719746,0.07465791066236722,0.07258407981063479,1.1992734302978147,0.49820048815545365
TRAJ-MICRO-V1,12073,69,0,0-0;1-1;2-4,0-0;1-1;2-4,0,0-0;1-1;2-3,0,0.8190959605961369,0.8256906801671295,0.9920130870683223,0.8133113956722247,-0.0057845649239121714,-0.0057845649239121714,0.0548271522404341,0.0548271522404341,0.5144045696125522,0.275,0.07092975202655481,0.06026628943517266,0.4303162613483089,0.4303162613483089,0.836566881860881,0.8317166671333783,0.07749548850383643,0.10550547835395602,0.10550547835395602,0.9999999999999999,0.9999999999999999,0.14731391274719732,0.07380522714651087,0.07175508194799668,1.199192912319364,0.49829336786018347
TRAJ-MICRO-V1,12073,70,0,0-1;1-0;2-4,0-1;1-0;2-4,0,0-1;1-0;2-4,3,0.8268118925177986,0.8268118925177986,1.0,0.8119290534687578,-0.014882839049040876,-0.014882839049040876,0.0548271522404341,0.0548271522404341,0.5147278332710528,0.275,0.07177051607446745,0.04678374862255577,0.3843589747242004,0.3843589747242004,0.7977649209830997,0.8289864046201443,0.07168805415874503,0.2714501563709711,0.2714501563709711,1.0,1.0,0.0441941738241593,0.06827433729404289,0.06637782792476392,1.19919263689755,0.4982931459446524
TRAJ-MICRO-V1,12073,71,0,0-0;1-2;2-4,0-0;1-2;2-4,0,0-0;1-2;2-4,2,0.8403387398111358,0.8403387398111358,1.0,0.8324766483724939,-0.007862091438641873,-0.007862091438641873,0.0548271522404341,0.0548271522404341,0.5150130552519367,0.275,0.07282649866735137,0.06260284042232156,0.29619306263413214,0.29619306263413214,0.7163624325397,0.8242634285605679,0.12318829238360683,0.1433977713116333,0.1433977713116333,0.9999999999999999,0.9999999999999999,0.17738944131173331,0.11732218322248268,0.11406323368852483,1.1989572666719628,0.4983355930623974
TRAJ-MICRO-V1,12073,72,0,0-0;1-1;2-3,0-0;1-1;2-3,0,0-0;1-1;2-3,1,0.811792145168653,0.811792145168653,1.0,0.8218982865725272,0.010106141403874227,0.010106141403874227,0.0548271522404341,0.0548271522404341,0.5152837505059197,0.275,0.07319005025510754,0.062339184693859656,0.3099418235050865,0.3099418235050865,0.715837896089413,0.8199899046339185,0.09673622615494809,0.18432730847583795,0.18432730847583795,0.9999999999999999,0.9999999999999999,0.3230846337348088,0.09212973919518866,0.08957057977310008,1.1989025808602178,0.4983439232035894
TRAJ-MICRO-V1,12073,73,0,0-1;1-0;2-2,0-1;1-0;2-2,0,0-1;1-0;2-2,1,0.816212735669101,0.816212735669101,1.0,0.8346631809919209,0.018450445322819968,0.018450445322819968,0.0548271522404341,0.0548271522404341,0.515450184523326,0.275,0.07267764078739519,0.06053762472608884,0.29712190271415356,0.29712190271415356,0.7052282705487041,0.8155407712990738,0.08746919374827264,0.33652021979746516,0.33652021979746516,1.0,1.0,0.21245914639969943,0.08330399404597393,0.08098999421136353,1.1991164882225265,0.49855883921273353
TRAJ-MICRO-V1,12073,74,0,0-1;1-2;2-4,0-1;1-2;2-4,0,0-0;1-2;2-1,3,0.8103969046811533,0.8145984082045656,0.9948422394629118,0.829920166768182,0.0195232620870287,0.0195232620870287,0.0548271522404341,0.0548271522404341,0.5158004128750722,0.275,0.0769024753664829,0.0516228234971407,0.36571347530733966,0.36571347530733966,0.7688111758862102,0.812756740049702,0.16887122571514115,0.3560874728895845,0.3560874728895845,0.9999999999999999,0.9999999999999999,0.6461692674696178,0.1608297387763249,0.1563622460325381,1.1993351557678977,0.4986571876016582
TRAJ-MICRO-V1,12073,75,0,0-1;1-2;2-0,0-2;1-1;2-3,1,0-2;1-1;2-3,3,0.7918302747126531,0.8093023992876658,0.9784108825200675,0.7822978643005208,-0.00953241041213225,-0.00953241041213225,0.0548271522404341,0.0548271522404341,0.516195526993575,0.275,0.07747419461624526,0.06953824154885936,0.39940367842570207,0.39940367842570207,0.7865827534945222,0.8107956208140549,0.17291656908000605,0.17386294969925975,0.17386294969925975,0.9999999999999999,0.9999999999999999,0.7095577652469335,0.16468244674286286,0.16010793433333892,1.1994527455063184,0.49936090852886283
TRAJ-MICRO-V1,12073,76,0,0-1;1-2;2-3,0-1;1-2;2-3,0,0-1;1-3;2-2,0,0.8047285607684598,0.8174956000717839,0.9843827424854604,0.811330658212867,0.006602097444407156,0.006602097444407156,0.0548271522404341,0.0548271522404341,0.5167014141491673,0.275,0.07495621748080081,0.06566945878388396,0.36977057204709873,0.36977057204709873,0.7657513327796666,0.8082362611552537,0.17060247448592092,0.12041656687647952,0.12041656687647952,0.9999999999999999,0.9999999999999999,0.5321683239352001,0.16247854712944848,0.15796525415363047,1.1991776653367665,0.49887769787999026
TRAJ-MICRO-V1,12073,77,0,0-3;1-2;2-1,0-3;1-2;2-1,0,0-3;1-2;2-4,0,0.8147319021715289,0.8156012505454044,0.9989341012249623,0.8304946106211301,0.01576270844960113,0.01576270844960113,0.0548271522404341,0.0548271522404341,0.5172656017241825,0.275,0.0753384200610915,0.05609743261183231,0.37021134099232567,0.37021134099232567,0.7771426178911524,0.8057529188240671,0.07709840680626012,0.2874982158562012,0.2874982158562012,1.0,1.0,0.17677669529663698,0.0734270541012001,0.0713874137095001,1.1992312854493221,0.49910773236488293
TRAJ-MICRO-V1,12073,78,0,0-1;1-2;2-3,0-1;1-2;2-3,0,0-2;1-1;2-3,0,0.8222933491705506,0.828673841137821,0.9923003579327306,0.8140168116117957,-0.00827653755875488,-0.00827653755875488,0.0548271522404341,0.0548271522404341,0.517785225690289,0.275,0.08023095291922325,0.06453259766587635,0.3695540112176837,0.3695540112176837,0.7775104398193238,0.8033192064292647,0.09027887471895256,0.15095691132123168,0.15095691132123168,1.0,1.0,0.17677669529663698,0.08597988068471672,0.0835915506656968,1.199320217870575,0.49913708970717824
TRAJ-MICRO-V1,12073,79,0,0-4;1-2;2-3,0-1;1-3;2-2,1,0-1;1-3;2-2,3,0.8109007743094903,0.8447535183910106,0.9599258915831458,0.8018099911154923,-0.009090783193997922,-0.009090783193997922,0.0548271522404341,0.0548271522404341,0.5182407943635587,0.275,0.079653705156709,0.058392107558678366,0.4126306488656781,0.4126306488656781,0.801154663979663,0.8018558968302798,0.10599380126381992,0.16580804988980666,0.16580804988980666,1.0,1.0,0.3775951866748304,0.1009464773941142,0.09814240857761103,1.1991996847890491,0.49875787541175437
TRAJ-MICRO-V1,12073,80,0,0-3;1-2;2-4,0-3;1-2;2-4,0,0-3;1-2;2-4,1,0.8487486276419636,0.8487486276419636,1.0,0.8441927914913465,-0.00455583615061709,-0.00455583615061709,0.0548271522404341,0.0548271522404341,0.5186819253287975,0.275,0.07831516700667986,0.05249107060225044,0.3625516490587487,0.3625516490587487,0.7869259628797305,0.799385857475292,0.04357851464930301,0.08309452460048139,0.08309452460048139,1.0,1.0,0.08838834764831849,0.041503347285050486,0.04035047652713242,1.1989464850073175,0.4984617774831116
TRAJ-MICRO-V1,12073,81,0,0-1;1-2;2-3,0-1;1-2;2-3,0,0-2;1-1;2-3,0,0.8338479204844188,0.8392855008745166,0.9935211791643821,0.8227702705025571,-0.011077649981861655,-0.011077649981861655,0.0548271522404341,0.0548271522404341,0.5191153905434047,0.275,0.07704155128326087,0.051752145450902426,0.3921028595820802,0.3921028595820802,0.8063080296292406,0.7975848563455986,0.15129519168464975,0.202046787571288,0.202046787571288,0.9999999999999999,0.9999999999999999,0.41692700200394794,0.14409065874728547,0.14008814044874976,1.1988663188422817,0.4984088589986917
TRAJ-MICRO-V1,12073,82,0,0-1;1-3;2-4,0-1;1-3;2-4,0,0-1;1-3;2-4,1,0.8425548871138581,0.8425548871138581,1.0,0.8363610850049384,-0.006193802108919639,-0.006193802108919639,0.0548271522404341,0.0548271522404341,0.519539976962327,0.275,0.0781142777924973,0.0435474066794086,0.4019575518233395,0.4019575518233395,0.8232349953802685,0.796028080695517,0.07657724953145113,0.11296961187693813,0.11296961187693813,1.0,1.0,0.3230846337348088,0.07293071383947727,0.07090486067726956,1.1987495889429702,0.49822370983685954
TRAJ-MICRO-V1,12073,83,0,0-0;1-3;2-4,0-0;1-2;2-4,1,0-0;1-2;2-4,0,0.8222063746099701,0.8375959311819166,0.98162651464862,0.8087902332744107,-0.013416141335559443,-0.013416141335559443,0.0548271522404341,0.0548271522404341,0.520009287511296,0.275,0.07849893833051616,0.051467294656977206,0.45468339923370227,0.45468339923370227,0.8580918082527141,0.7955675696677337,0.09085021984627559,0.24469885425975607,0.24469885425975607,0.9999999999999999,0.9999999999999999,0.1258650622249434,0.08652401890121483,0.08412057393173665,1.1987152327894688,0.4981848971915158
TRAJ-MICRO-V1,12073,84,0,0-0;1-3;2-4,0-2;1-3;2-4,1,0-1;1-3;2-4,0,0.8006765004766773,0.8116995678187529,0.986419769359127,0.7749732882232552,-0.025703212253422123,-0.025703212253422123,0.0548271522404341,0.0548271522404341,0.5204257457226849,0.275,0.08056532939569942,0.06656153533919487,0.4466697130581554,0.4466697130581554,0.8414964296254562,0.7949590214783987,0.08749518944418644,0.46880443727417304,0.46880443727417304,1.0,1.0,0.0,0.08332875185160613,0.08101406430017262,1.1986250353540937,0.4980910257350059
TRAJ-MICRO-V1,12073,85,0,0-1;1-3;2-4,0-1;1-3;2-4,0,0-1;1-3;2-4,1,0.8369695503357875,0.8369695503357875,1.0,0.8471756169834257,0.010206066647638266,0.010206066647638266,0.0548271522404341,0.0548271522404341,0.5209460447968556,0.275,0.08932425159765017,0.074789221206109,0.37874769995795976,0.37874769995795976,0.7972324751258535,0.793032987891554,0.11041991191794205,0.18614985879407875,0.18614985879407875,1.0,1.0,0.1258650622249434,0.10516182087423051,0.10224065918327967,1.1983503430873204,0.4976658255387869
TRAJ-MICRO-V1,12073,86,0,0-3;1-2;2-4,0-3;1-2;2-4,0,0-3;1-2;2-4,1,0.8417177748559965,0.8417177748559965,1.0,0.8353761703561704,-0.006341604499826092,-0.006341604499826092,0.0548271522404341,0.0548271522404341,0.5213707636712335,0.275,0.08702039977621173,0.07401115487233052,0.38033911231307077,0.38033911231307077,0.801197999741069,0.7911825871081846,0.07175316756552434,0.11566540009257066,0.11566540009257066,1.0,1.0,0.11785113019775798,0.06833635006240413,0.06643811811622624,1.1984624119351657,0.49769052432003935
TRAJ-MICRO-V1,12073,87,0,0-2;1-3;2-4,0-2;1-3;2-4,0,0-2;1-4;2-3,2,0.8482058302999251,0.852929200215266,0.9944621782040658,0.8121202927318701,-0.036085537568054965,-0.036085537568054965,0.0548271522404341,0.0548271522404341,0.5217738277272673,0.275,0.08714514746813962,0.07559415793105208,0.3475872125572331,0.3475872125572331,0.7693284427495253,0.788747293244053,0.08557261338965741,0.6581691022325703,0.6581691022325703,1.0,1.0,0.04419417382415907,0.08149772703776895,0.07923390128671981,1.198399202565638,0.49772857004180465
TRAJ-MICRO-V1,12073,88,0,0-1;1-3;2-4,0-1;1-3;2-4,0,0-1;1-3;2-4,1,0.870153240380221,0.870153240380221,1.0,0.8769359697007073,0.006782729320486278,0.006782729320486278,0.0548271522404341,0.0548271522404341,0.5220243137438756,0.275,0.09442803958056972,0.07695160877559076,0.29200162018752496,0.29200162018752496,0.7270782403776355,0.785314589536498,0.08708334632946348,0.12371113660512408,0.12371113660512408,1.0,1.0,0.12586506222494345,0.08293652031377473,0.08063272808283654,1.197827375130231,0.4972571604201992
TRAJ-MICRO-V1,12073,89,0,0-0;1-3;2-4,0-3;1-2;2-4,1,0-3;1-2;2-4,0,0.8497210713088589,0.8743330032577662,0.9718506200072475,0.8343138814605121,-0.015407189848346804,-0.015407189848346804,0.0548271522404341,0.0548271522404341,0.5221616035338091,0.275,0.09376679049797061,0.06500691580081311,0.3295575913321727,0.3295575913321727,0.7421121610121485,0.7826623205778889,0.11137373075484068,0.28101386299951325,0.28101386299951325,1.0,1.0,0.1258650622249434,0.10607021976651493,0.10312382477300062,1.1979165411018204,0.4973186232141568
TRAJ-MICRO-V1,12073,90,0,0-3;1-2;2-4,0-2;1-3;2-4,1,0-2;1-1;2-3,1,0.8261273105842325,0.860094286257441,0.9605078463885509,0.823716860714169,-0.0024104498700634183,-0.0024104498700634183,0.0548271522404341,0.0548271522404341,0.5222644601810784,0.275,0.09519841799781767,0.06267239439098404,0.3532048914505367,0.3532048914505367,0.7492850589060487,0.780506903894626,0.0969087908622695,0.04396452800416929,0.04396452800416929,0.9999999999999999,0.9999999999999999,0.2398096756921112,0.09229408653549476,0.08973036190950878,1.197761250150594,0.4971393394806516
TRAJ-MICRO-V1,12073,91,0,0-4;1-3;2-2,0-1;1-3;2-2,1,0-1;1-3;2-2,2,0.8366238665368928,0.8594859340820972,0.9734003005300833,0.8472969068981908,0.010673040361297962,0.010673040361297962,0.0548271522404341,0.0548271522404341,0.5227108189573362,0.275,0.09488377471349711,0.0642139657641334,0.3183866535891638,0.3183866535891638,0.725267553085008,0.777761162342472,0.06430544982887106,0.19466705683514918,0.19466705683514918,0.9999999999999999,0.9999999999999999,0.1325825214724778,0.06124328555130576,0.0595420831748806,1.197876400952624,0.4973124123025092
TRAJ-MICRO-V1,12073,92,0,0-3;1-2;2-1,0-3;1-2;2-1,0,0-3;1-2;2-1,0,0.8422926705754507,0.8422926705754507,1.0,0.8375301544438691,-0.004762516131581521,-0.004762516131581521,0.0548271522404341,0.0548271522404341,0.5230476754365375,0.275,0.09685450108668978,0.06644871421730096,0.3007998545724134,0.3007998545724134,0.7219461898601387,0.7747565093925975,0.12140177417980846,0.08686418931073436,0.08686418931073436,1.0,1.0,0.4419417382415922,0.11562073731410329,0.1124090501664893,1.1979320001437814,0.49730663235344846
TRAJ-MICRO-V1,12073,93,0,0-1;1-2;2-0,0-1;1-2;2-3,1,0-2;1-1;2-3,3,0.815039251138529,0.8393683238091971,0.9710150216769456,0.8158091365849689,0.0007698854464398559,0.0007698854464398559,0.0548271522404341,0.0548271522404341,0.523392992778195,0.275,0.0942087003713598,0.07384874023503703,0.3375398190069876,0.3375398190069876,0.7328949082409181,0.7724748949368883,0.16061949830562836,0.014042046959938189,0.014042046959938189,1.0,1.0,0.4169270020039479,0.15297095076726508,0.14872175769039658,1.1976933875199731,0.49730134983842417
TRAJ-MICRO-V1,12073,94,0,0-1;1-3;2-2,0-1;1-3;2-2,0,0-1;1-3;2-2,3,0.8478273108960048,0.8478273108960048,1.0,0.8553717695975557,0.0075444587015508265,0.0075444587015508265,0.0548271522404341,0.0548271522404341,0.5236743956705745,0.275,0.09415181592631147,0.06452532361005661,0.2730229637360164,0.2730229637360164,0.6969366191840188,0.7690979095959997,0.2009494875988095,0.1376044239625292,0.1376044239625292,0.9999999999999999,0.9999999999999999,0.5,0.19138046437981857,0.18606434036926806,1.1976729989346313,0.4972811326685504
TRAJ-MICRO-V1,12073,95,0,0-1;1-2;2-4,0-1;1-2;2-4,0,0-1;1-2;2-4,3,0.8475007950000004,0.8475007950000004,1.0,0.8358907838330434,-0.011610011166956988,-0.011610011166956988,0.0548271522404341,0.0548271522404341,0.5239616068772778,0.275,0.09509564496028543,0.0646989482184666,0.30452570424874437,0.30452570424874437,0.7282761017487446,0.7663446983414584,0.09840916959465836,0.21175659673228114,0.21175659673228114,1.0,1.0,0.21245914639969946,0.09372301866157938,0.0911196014765355,1.1976951784333487,0.4973018108433285
TRAJ-MICRO-V1,12073,96,0,0-1;1-4;2-3,0-1;1-4;2-3,0,0-2;1-1;2-3,0,0.8426265542512146,0.8438108824102025,0.998596453087207,0.8503100459279039,0.007683491676689393,0.007683491676689393,0.0548271522404341,0.0548271522404341,0.5241881748404692,0.275,0.09552984372419505,0.068047910346031,0.301563755147918,0.301563755147918,0.7222848681940313,0.7635974229272752,0.06799342072001788,0.14014026559312973,0.14014026559312973,0.9999999999999999,0.9999999999999999,0.12586506222494337,0.06475563878096939,0.06295687103705358,1.197597155766317,0.4970600641035665
TRAJ-MICRO-V1,12073,97,0,0-1;1-0;2-4,0-1;1-3;2-4,1,0-1;1-3;2-4,3,0.8349754630510643,0.8553722981339809,0.9761544357615826,0.824250439628319,-0.010725023422745254,-0.010725023422745254,0.0548271522404341,0.0548271522404341,0.5243556666874408,0.275,0.09596362644224682,0.07786086532479428,0.394168434292243,0.394168434292243,0.8014577482763169,0.7624979380567576,0.08912644474764925,0.1956151830704738,0.1956151830704738,0.9999999999999999,0.9999999999999999,0.4169270020039479,0.08488232833109452,0.082524485877453,1.197683660428632,0.4970799130926646
TRAJ-MICRO-V1,12073,98,0,0-0;1-2;2-4,0-0;1-2;2-4,0,0-0;1-2;2-4,2,0.8591419044525679,0.8591419044525679,1.0,0.8439731887678154,-0.015168715684752584,-0.015168715684752584,0.0548271522404341,0.0548271522404341,0.524552391805919,0.275,0.09651182058841237,0.08711080553170487,0.34592020797308143,0.34592020797308143,0.7754911601993654,0.7606003435863328,0.09981873551466625,0.27666429980227775,0.27666429980227775,1.0,1.0,0.17738944131173331,0.09506546239492022,0.09242475510617244,1.1975237326680546,0.49704721902137045
TRAJ-MICRO-V1,12073,99,0,0-2;1-1;2-0,0-0;1-1;2-4,1,0-0;1-1;2-3,2,0.7898361735596668,0.8284049031072749,0.9534421761593393,0.7860950572270468,-0.003741116332620112,-0.003741116332620112,0.0548271522404341,0.0548271522404341,0.5247846630325801,0.275,0.0974541639889958,0.08009030826864999,0.41064163974271506,0.41064163974271506,0.7862753617487445,0.759830670751163,0.17119677739671174,0.06823473734718437,0.06823473734718437,1.0,1.0,0.6373774391990982,0.1630445499016302,0.1585155346265849,1.1973862498474999,0.49707417118506986
TRAJ-MICRO-V1,12073,100,0,0-1;1-0;2-4,0-1;1-0;2-4,0,0-1;1-0;2-4,3,0.8386216272540756,0.8386216272540756,1.0,0.8528395003529665,0.014217873098890848,0.014217873098890848,0.0548271522404341,0.0548271522404341,0.525531250065471,0.275,0.09742390990731242,0.08573610265879733,0.31147473736997294,0.31147473736997294,0.7307855509970107,0.7574236096664841,0.12103164031641303,0.2593217505906755,0.2593217505906755,1.0,1.0,0.4623404379410864,0.11526822887277431,0.11206633362630834,1.1973145663821363,0.4971293469690939
TRAJ-MICRO-V1,12073,101,0,0-0;1-2;2-4,0-0;1-2;2-4,0,0-0;1-2;2-4,2,0.8531855019838865,0.8531855019838865,1.0,0.8552703745595868,0.002084872575700178,0.002084872575700178,0.0548271522404341,0.0548271522404341,0.5257212848412054,0.275,0.09590423737081245,0.06436424582765929,0.3188132315000025,0.3188132315000025,0.7454059824919458,0.7551853104206115,0.08502941115185776,0.03802627877802888,0.03802627877802888,1.0,1.0,0.17738944131173331,0.08098039157319785,0.07873093625172015,1.1975734321406732,0.49707624104727693
TRAJ-MICRO-V1,12073,102,0,0-1;1-2;2-0,0-1;1-2;2-0,0,0-0;1-1;2-3,3,0.8433893917358791,0.8508884335722304,0.9911868095269922,0.8166640639069166,-0.02672532782896256,-0.02672532782896256,0.0548271522404341,0.0548271522404341,0.5259904365826888,0.275,0.09573470548901294,0.06623321770956463,0.33941600634474256,0.33941600634474256,0.7573611812945065,0.7533275460430359,0.11671880015525912,0.48744694438557906,0.48744694438557906,1.0,1.0,0.6011057519272295,0.11116076205262772,0.10807296310672139,1.197593691177077,0.49706057658008196
TRAJ-MICRO-V1,12073,103,0,0-1;1-3;2-0,0-1;1-0;2-2,1,0-1;1-0;2-2,1,0.8441556072131754,0.8717952250294694,0.9682957453507964,0.8312377469429056,-0.012917860270269784,-0.012917860270269784,0.0548271522404341,0.0548271522404341,0.526151829831215,0.275,0.09812840861806815,0.06083853526391959,0.34355424455539385,0.34355424455539385,0.7518122392538346,0.7515728165435144,0.09385677753508503,0.23561063710952837,0.23561063710952837,1.0,1.0,0.1473139127471974,0.08938740717627144,0.08690442364359724,1.1969223483814861,0.49698233333239167
TRAJ-MICRO-V1,12073,104,0,0-0;1-2;2-4,0-0;1-2;2-1,1,0-0;1-2;2-1,2,0.8674857250300058,0.8797267652072034,0.9860854066724747,0.8811628361702963,0.01367711114029061,0.01367711114029061,0.0548271522404341,0.0548271522404341,0.5263223372342909,0.275,0.09813818088308825,0.05928613301469355,0.3275429269074736,0.3275429269074736,0.7551652693338777,0.7495952402130875,0.2200931300894505,0.24945871856178536,0.24945871856178536,0.9999999999999999,0.9999999999999999,0.4623404379410864,0.20961250484709568,0.2037899352680097,1.1966232811826798,0.4970370822873487
TRAJ-MICRO-V1,12073,105,0,0-1;1-2;2-0,0-2;1-1;2-0,1,0-2;1-1;2-0,3,0.8588050869485704,0.8637353151693398,0.9942919686920492,0.867295445899784,0.008490358951213636,0.008490358951213636,0.0548271522404341,0.0548271522404341,0.5265711822801047,0.275,0.09812252782612363,0.07253613936044864,0.348631319664723,0.348631319664723,0.7755687490286235,0.7479900683962125,0.193731694673304,0.15485682922178365,0.15485682922178365,1.0000000000000002,1.0000000000000002,0.6011057519272295,0.18450637587933713,0.17938119877157777,1.1966912261912486,0.4969829276732251
TRAJ-MICRO-V1,12073,106,0,0-1;1-3;2-0,0-1;1-3;2-2,1,0-1;1-0;2-2,1,0.852855892142629,0.8717273183780295,0.9783516865451534,0.8624313145183353,0.009575422375706306,0.009575422375706306,0.0548271522404341,0.0548271522404341,0.5267628283032695,0.275,0.09740414092704786,0.0600348370311824,0.33914557834849623,0.33914557834849623,0.7561378113021104,0.7462660359639919,0.0657720759051325,0.17464745084178554,0.17464745084178554,0.9999999999999999,0.9999999999999999,0.1473139127471974,0.06264007229060237,0.060900070282530076,1.1969724553296444,0.497018307237921
