schema_version,campaign_id,epoch,design_trial_index,scenario_seed,agents,tasks,q,screened_elements,enumerated_feasible_sets,maximal_feasible_sets,maximum_cardinality,branch_and_bound_leaves,curvature,exact_optimum_value,exact_score_greedy_value,exact_score_greedy_ratio,zero_shortfall_certificate_slack,approximate_greedy_value,approximate_shortfall_sum,nonuniform_channel_certificate_slack,exact_optimum_crosscheck,feasibility_and_maximality_checks,finite_channel_checks
exact-oracle-audit-v1,UAV-AG-V1,59,1,3113000784,5,10,3,24,1403,593,4,7,0.94601931635306025,2.3927650924917829,2.3927650924917825,0.99999999999999978,1.7863906932140836,2.2349607856856677,0.21935114759937191,1.7953502540025892,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,60,1,3113000784,5,10,3,23,1176,468,4,7,0.94259413136239267,2.3682935729907504,2.3682935729907504,1,1.7675993361299125,2.2270400249753108,0.2217324459413485,1.7950665125056955,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,61,1,3113000784,5,10,3,24,1403,593,4,7,0.94499507984137665,2.3636329666971898,2.3636329666971898,1,1.764485713313992,2.2231217746459224,0.22629726024851832,1.7960639071822762,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,62,1,3113000784,5,10,3,23,1176,468,4,7,0.94201060711366602,2.3557049006279511,2.3557049006279516,1.0000000000000002,1.7581152096268928,2.1057021869725046,0.2866356131556354,1.726251645043023,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,63,1,3113000784,5,10,3,23,1176,468,4,7,0.94133995450225194,2.3455665373222283,2.3455665373222283,1,1.7504474751761547,2.0979597170950885,0.28518661957724095,1.7199140027464828,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,64,1,3113000784,5,10,3,23,1176,468,4,7,0.94108569920176954,2.3412813180277445,2.3404496073219296,0.99964476259242718,1.746379471140433,2.09223119904334,0.29397029017367593,1.7219346465470826,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,65,1,3113000784,5,10,3,23,1176,468,4,7,0.94158631006303684,2.3548013489094672,2.3548013489094677,1.0000000000000002,1.7573765651624875,2.1030230511167147,0.28874330024326028,1.7253650903156788,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,66,1,3113000784,5,10,3,23,1176,468,4,7,0.94185175937967203,2.3598290827304109,2.3598290827304114,1.0000000000000002,1.7611690552153796,2.1022130149461553,0.29847412631959847,1.7307107887939297,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,67,1,3113000784,5,10,3,23,1176,468,4,7,0.94045691316137447,2.3388728868512696,2.3388728868512696,1,1.7453191598610602,2.0837812466894627,0.30206985561387611,1.7202032780471828,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,68,1,3113000784,5,10,3,23,1176,468,4,7,0.94019004704918374,2.3386363885072927,2.3386363885072923,0.99999999999999978,1.7451024826342234,2.1609934685819221,0.23675643838905996,1.7477222674733359,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,69,1,3113000784,5,10,3,23,1176,468,4,7,0.94163643395441443,2.3516761735125371,2.3516761735125367,0.99999999999999978,1.7550518493474494,2.1986303050041482,0.27145550898176857,1.8086121812308864,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,70,1,3113000784,5,10,3,24,1403,593,4,7,0.9443317476596127,2.3619250185364948,2.3619250185364948,1,1.7631100177602659,2.0943443295180675,0.3120213411058807,1.7328481150921653,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,71,1,3113000784,5,10,3,23,1176,468,4,7,0.9409281771759489,2.3436068649249786,2.3436068649249786,1,1.7489228819744453,2.1862646338475411,0.29438330190898138,1.815677580864355,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,72,1,3113000784,5,10,3,24,1403,593,4,7,0.94354583130893244,2.3572691086398976,2.3572691086398976,1,1.7595154094373,2.2069588056532887,0.23293790180937718,1.7864095146967043,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,73,1,3113000784,5,10,3,23,1176,468,4,7,0.94097829590041393,2.3556276445996485,2.355627644599648,0.99999999999999978,1.7579010224941469,2.0895947626327818,0.31045917583063776,1.7281996951721703,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,74,1,3113000784,5,10,3,23,1176,468,4,7,0.94056494783186784,2.3417525934797472,2.3417525934797472,1,1.7474843541583271,2.1861262375852011,0.28353001069314915,1.8077128422620889,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,75,1,3113000784,5,10,3,23,1176,468,4,7,0.94032630332290723,2.3389783773887194,2.3389783773887198,1.0000000000000002,1.7453782038659735,2.1562205414260993,0.26844020125790785,1.7669995339370366,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,76,1,3113000784,5,10,3,23,1032,378,4,16,0.93592943279378515,2.342472129268951,2.3424721292689514,1.0000000000000002,1.747321182264745,2.0955632573100029,0.32106497937921202,1.7451308588936822,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,77,1,3113000784,5,10,3,22,962,354,4,7,0.93376719392816443,2.3235904493046782,2.3235904493046777,0.99999999999999978,1.7329122686306464,2.1438878527253542,0.23081178700643271,1.7292331444337463,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,78,1,3113000784,5,10,3,24,1403,593,4,7,0.94121401072861854,2.3188858786297146,2.316310065215005,0.99888920216451893,1.7279416405830683,2.0720836176858093,0.28442348159186714,1.7002145870103695,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,79,1,3113000784,5,10,3,23,1176,468,4,7,0.93943249681522545,2.3330323017693355,2.3330323017693355,1,1.7408068216639041,2.0760491947305066,0.29849515798624593,1.7111370331506952,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,80,1,3113000784,5,10,3,23,1176,468,4,7,0.93957342335133198,2.3287643988482345,2.3287643988482345,1,1.7376434452331115,2.1702472113345217,0.28178235806799468,1.7937045847010191,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,81,1,3113000784,5,10,3,24,1403,593,4,7,0.94174502921150594,2.3350974081309586,2.335097408130959,1.0000000000000002,1.7426954666492027,2.0716516241508702,0.30587778666063059,1.7120484439237078,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,82,1,3113000784,5,10,3,24,1403,593,4,7,0.94175914636669056,2.3286683711653651,2.3286683711653655,1.0000000000000002,1.7378995583849575,2.0668164258963766,0.30497929971142679,1.7081617188135787,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,83,1,3113000784,5,10,3,22,962,354,4,7,0.93364130520729938,2.317452079292158,2.3174520792921585,1.0000000000000002,1.7283154754476882,2.1433254840308602,0.24156207930437285,1.7384167194033995,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,84,1,3113000784,5,10,3,22,962,354,4,14,0.93341132276758765,2.3153285405160489,2.3153285405160493,1.0000000000000002,1.726697362506687,2.1340655345375605,0.25726244908251711,1.7416475882286944,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,85,1,3113000784,5,10,3,22,962,354,4,7,0.93197814093902076,2.313651064094608,2.3136510640946075,0.99999999999999978,1.7252319576897917,2.0567949225065574,0.36075404519426413,1.743622039959011,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,86,1,3113000784,5,10,3,22,962,354,4,7,0.93268919760975244,2.3067650758938378,2.3067650758938383,1.0000000000000002,1.7202033213326424,2.1373223664271004,0.22639010041885821,1.7234593091515602,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,87,1,3113000784,5,10,3,24,1144,420,4,16,0.93855971790655079,2.3115260672673057,2.3115260672673057,1,1.7246297821207284,2.1813893637815078,0.25950357229209869,1.7921568879042986,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,88,1,3113000784,5,10,3,23,1032,378,4,16,0.93338994178520784,2.3060964121959464,2.3060964121959464,1,1.7198091520141343,2.0655574548474727,0.33231401505724606,1.7327263889221767,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,89,1,3113000784,5,10,3,22,962,354,4,14,0.93158758549140075,2.3008621988745936,2.3008621988745941,1.0000000000000002,1.7156374903203742,2.0653123425778017,0.34161390035444505,1.7407563025393928,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,90,1,3113000784,5,10,3,22,962,354,4,14,0.93128572164691215,2.2962578824796691,2.2962578824796696,1.0000000000000002,1.7121594360513823,2.0448932646416784,0.36597849121326453,1.7400763437443927,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,91,1,3113000784,5,10,3,22,962,354,4,7,0.93110527313761526,2.2843592790411917,2.2843592790411913,0.99999999999999978,1.7032608041031421,2.0378792154568681,0.29421389040755042,1.6813083504136741,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,92,1,3113000784,5,10,3,22,962,354,4,7,0.9309491474779924,2.2757302042126044,2.271985141743543,0.99835434689835867,1.6930587504742332,2.0320334284255996,0.29041450462560681,1.6747439704236129,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,93,1,3113000784,5,10,3,22,962,354,4,7,0.9303112780176187,2.2704822443262618,2.2704822443262618,1,1.6927971492486389,2.0323220024188444,0.29043269174706077,1.6763236933508656,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,94,1,3113000784,5,10,3,22,962,354,4,7,0.93015148565018768,2.2716336937927233,2.2716336937927233,1,1.6936321327620767,2.0268286648178613,0.29735694848877325,1.6758083915883233,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,95,1,3113000784,5,10,3,22,962,354,4,7,0.92987392156298954,2.2582255892715306,2.257280152205607,0.99958133630651635,1.6826496082380822,2.0269022165270738,0.28495572495452826,1.6698021053230476,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,96,1,3113000784,5,10,3,30,6483,1848,5,6,0.96657520211143233,2.6549619269774309,2.6549619269774305,0.99999999999999978,1.9856283604376663,2.5118378921009201,0.25002797157509338,2.031605471135304,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,97,1,3113000784,5,10,3,30,6483,1848,5,6,0.96669029847346888,2.6439203449798261,2.6439203449798256,0.99999999999999978,1.9773897751500344,2.4653325897070313,0.26011743774666307,1.9955283217869955,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,98,1,3113000784,5,10,3,30,6483,1848,5,12,0.96641124014113933,2.6549180842801112,2.6549180842801112,1,1.985567902581443,2.509079687639685,0.27121107663597688,2.0448603359653337,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,99,1,3113000784,5,10,3,30,6483,1848,5,12,0.96646864023451107,2.6446552858591144,2.6446552858591135,0.99999999999999967,1.9779021798260468,2.4587986098931496,0.27613900129535485,2.0009005532818493,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,100,1,3113000784,5,10,3,30,6483,1848,5,12,0.96651726815584538,2.6477781086466119,2.6477781086466119,1,1.9802458808397114,2.516412142003118,0.24083683604011702,2.0310322809389114,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,101,1,3113000784,5,10,3,30,6483,1848,5,6,0.96666925504582768,2.6346930909501038,2.6297046697017077,0.99810664047910136,1.965496760862667,2.4513730712779749,0.29777315418860983,2.0123716026858687,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,102,1,3113000784,5,10,3,30,6483,1848,5,6,0.96663460565329629,2.6384484031678759,2.6384484031678759,1,1.9732879673143877,2.4323714057337136,0.3275244428324745,2.0149205338257041,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,103,1,3113000784,5,10,3,32,8829,2804,5,12,0.96972647077270979,2.6061481509129858,2.6061481509129858,1,1.9496424268786301,2.5059891677689468,0.25261833987455978,2.0403920680953425,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,104,1,3113000784,5,10,3,32,8829,2804,5,12,0.96926214582626058,2.5816783684509592,2.5816783684509592,1,1.9312606652096571,2.4148475586568305,0.29312289421767057,1.9859744776515984,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,105,1,3113000784,5,10,3,32,8829,2804,5,12,0.96934531562686721,2.5803873393497816,2.5803873393497816,1,1.9303085142117706,2.3539468317276082,0.30986348668414754,1.9380603950403448,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,106,1,3113000784,5,10,3,32,8829,2804,5,12,0.96943237942418392,2.5901014292631017,2.5901014292631022,1.0000000000000002,1.9375896387388285,2.401683556363801,0.32360856222873002,1.9937472098547802,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,107,1,3113000784,5,10,3,32,8829,2804,5,12,0.96964428980774819,2.6068142479459264,2.6068142479459264,1,1.9501271350378389,2.4104105217515501,0.2935989688474876,1.9756064901069275,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,108,1,3113000784,5,10,3,32,8829,2804,5,12,0.96955733439776437,2.6046767186816946,2.6046767186816941,0.99999999999999978,1.9485137011806861,2.471576220605094,0.31003932307116466,2.049725971722808,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,109,1,3113000784,5,10,3,32,8829,2804,5,12,0.96984264882714311,2.6228662543939523,2.6228662543939514,0.99999999999999967,1.9621684669970487,2.4731598653112026,0.3556671131700177,2.0812388113763403,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,110,1,3113000784,5,10,3,32,8829,2804,5,12,0.96981514544218184,2.6339316914178141,2.6339316914178141,1,1.9704419330995004,2.4719543488400837,0.42610851391614979,2.1304759424145954,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,111,1,3113000784,5,10,3,32,8829,2804,5,12,0.96972061252062514,2.6158327414436449,2.6158327414436444,0.99999999999999978,1.9568864334356639,2.4633247675605983,0.41066818911196568,2.1147289067478474,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,112,1,3113000784,5,10,3,32,8829,2804,5,12,0.96978794377931421,2.6156709862611329,2.6156709862611329,1,1.9567766011441878,2.4486501342579436,0.42239913077804303,2.1089660974720315,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,113,1,3113000784,5,10,3,32,8829,2804,5,12,0.96975364619372995,2.6205067746552464,2.6205067746552464,1,1.9603885385607134,2.4561895907947418,0.48351508419521538,2.1614706670672255,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,114,1,3113000784,5,10,3,32,8829,2804,5,12,0.96969080017016984,2.6226348109885498,2.6226348109885498,1,1.9619700532003299,2.4511545671679755,0.53446120811130182,2.1943962356095197,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,115,1,3113000784,5,10,3,32,8829,2804,5,12,0.96989007330602617,2.6118719095260579,2.6118719095260587,1.0000000000000004,1.9539514479272428,2.4409014813253465,0.46086557631758335,2.131251803910073,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,116,1,3113000784,5,10,3,32,8829,2804,5,12,0.96982753581390202,2.6085053761755961,2.6085053761755961,1,1.9514225803506144,2.4351386541522322,0.49550278096838529,2.1525074760599057,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,117,1,3113000784,5,10,3,32,8829,2804,5,12,0.96972772757752934,2.6014869044427327,2.6014869044427327,1,1.9461555862844837,2.4281517044044181,0.51825776443096649,2.1644777995473272,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,118,1,3113000784,5,10,3,32,8829,2804,5,12,0.97008809006366037,2.626256896176872,2.6262568961768715,0.99999999999999978,1.964745907856519,2.4316042695576119,0.58542512448148676,2.212470209305951,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,119,1,3113000784,5,10,3,32,8829,2804,5,12,0.96978690447499849,2.595984532737698,2.5959845327376985,1.0000000000000002,1.9420490457191542,2.3710916069846828,0.44601392713908361,2.0542124440496616,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,120,1,3113000784,5,10,3,32,8829,2804,5,12,0.97005192802562501,2.6133548833716844,2.6133548833716844,1,1.9550877043145705,2.4199223070082874,0.5806420744687002,2.2004217373018955,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,121,1,3113000784,5,10,3,32,8829,2804,5,18,0.97017870927105154,2.6243559078731726,2.6243559078731713,0.99999999999999944,1.9633388353306056,2.4292904796940533,0.64231862527768269,2.2536308726311329,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,122,1,3113000784,5,10,3,32,8829,2804,5,12,0.9701714101276282,2.6194994696272049,2.6194994696272054,1.0000000000000002,1.9597044131858019,2.4247369840842778,0.63748164844645572,2.2466452970391817,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,123,1,3113000784,5,10,3,32,8829,2804,5,12,0.97035455843140317,2.6427405730371687,2.6427405730371691,1.0000000000000002,1.977122292819582,2.4263501910596701,0.669415850712205,2.2665425437670246,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,124,1,3113000784,5,10,3,33,9966,3259,5,12,0.97158171949053784,2.6483686675449256,2.6483686675449256,1,1.9815389622544475,2.4329709208269961,0.69446516511346379,2.2907169746392775,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,125,1,3113000784,5,10,3,32,8829,2804,5,12,0.97034154219850266,2.6317562248312178,2.6317562248312178,1,1.9689023627995066,2.4240128343669403,0.63895134149635668,2.2439522041305087,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,126,1,3113000784,5,10,3,32,8829,2804,5,12,0.97027573397526035,2.617463723567957,2.6174637235679565,0.99999999999999978,1.9581987508182661,2.3829742516327879,0.57825829885567059,2.1606499381229178,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,127,1,3113000784,5,10,3,32,8829,2804,5,12,0.97012272212930617,2.5964692810166969,2.5964692810166965,0.99999999999999978,1.9424670088591935,2.279732967802822,0.39629233046315826,1.9251866758755325,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,128,1,3113000784,5,10,3,32,8829,2804,5,6,0.97024571377264934,2.6080249353439728,2.6054033701032959,0.99899480821477227,1.9485107938335648,2.3321370088786542,0.57112418631013739,2.1067977122930444,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,129,1,3113000784,5,10,3,34,8431,2260,5,5,0.96723830021589052,2.4637393718489604,2.4186061602079727,0.98168101214085945,1.7975848891351238,2.2177406077710109,0.67402882927279073,2.1064155875405515,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,130,1,3113000784,5,10,3,34,8431,2260,5,5,0.9677079499881851,2.4777436509872954,2.4338024940227787,0.98226565651898345,1.8093251680152851,2.2334616800056883,0.67729347706678023,2.1210886864771998,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,131,1,3113000784,5,10,3,34,8431,2260,5,5,0.96793581904873272,2.483961023868432,2.4455867985311217,0.98455119666992696,1.8195784311720113,2.234391674897005,0.71927901201134403,2.1522018405078529,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,132,1,3113000784,5,10,3,34,8431,2260,5,5,0.96755181373987975,2.4701170773626004,2.4307144166175951,0.98404826187952332,1.8081347520475117,2.1608362025961254,0.31409513661464317,1.7757544848910927,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,133,1,3113000784,5,10,3,34,8431,2260,5,10,0.96771451582846457,2.4762917696592353,2.4456897174682095,0.98764198445192231,1.8215793486953236,2.1653392110978604,0.37617069199870579,1.8256525506069405,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,134,1,3113000784,5,10,3,34,8431,2260,5,5,0.96802646046802709,2.4821749289655446,2.4394146798839262,0.98277307188037755,1.8138707341228457,2.1790210402210155,0.30467950607475558,1.7838280075222577,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,135,1,3113000784,5,10,3,34,8431,2260,5,5,0.96898828682157878,2.5072237416640277,2.4641216947509714,0.98280885499095916,1.8324182074948154,2.2692722564033074,0.68320475686023319,2.1539760050631989,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,136,1,3113000784,5,10,3,34,8431,2260,5,5,0.96920714048683831,2.5109801681039179,2.4673293557619966,0.98261602664314041,1.8347143071566128,2.2663497655844385,0.62735614704091558,2.1079020694271566,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,137,1,3113000784,5,10,3,34,8431,2260,5,5,0.96952945037762095,2.5131571650589501,2.4418078535509484,0.971609689795772,1.8086957437970144,2.3037657731280339,0.59788060283178379,2.1225061640085823,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,138,1,3113000784,5,10,3,35,9712,2736,5,5,0.97205703825836276,2.5185227098946421,2.4472175373098883,0.9716876991799146,1.8131574808614177,2.326280935240097,0.52427418656569313,2.0881926749032753,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,139,1,3113000784,5,10,3,35,9712,2736,5,5,0.9726087232533801,2.5283849123791051,2.4823307271213841,0.98178513681511181,1.8458761733216642,2.3334521928159,0.44447163126519107,2.0326498481024977,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,140,1,3113000784,5,10,3,35,9712,2736,5,5,0.97303914392826729,2.5364784096491499,2.4895736479275734,0.98150791997947084,1.8511509398287918,2.3539404752112647,0.37791793194682349,2.0008796160067006,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,141,1,3113000784,5,10,3,35,9712,2736,5,10,0.97216923673237066,2.5157017516818656,2.4464160864894304,0.97245871250591831,1.8130841205656019,2.2637336323499362,0.42524165145020171,1.9515674774276692,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,142,1,3113000784,5,10,3,34,8431,2260,5,5,0.96940889265697083,2.5052696118845121,2.4610255758147082,0.98233961093052868,1.8298813224426198,2.2195080889790479,0.4047158596203147,1.8942400029897155,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,143,1,3113000784,5,10,3,35,9712,2736,5,5,0.97244833313823009,2.5236436158459798,2.4778998210759284,0.9818739086284507,1.84261311519389,2.2775071264320852,0.37350030677529616,1.9242885121545747,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,144,1,3113000784,5,10,3,34,8431,2260,5,5,0.96962236749305786,2.5062407845630958,2.4340569054633718,0.97119834632636559,1.8027019420576547,2.2298633961907273,0.40764905753300723,1.9065848842413615,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,145,1,3113000784,5,10,3,34,8431,2260,5,10,0.9695570263390616,2.499416957397548,2.4356308457982929,0.97447960356895769,1.8059845298962276,2.2318359069138269,0.40384228640248687,1.9073941393199632,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,146,1,3113000784,5,10,3,35,9712,2736,5,5,0.97216768525013642,2.5130450352287328,2.4675550797228207,0.98189847182672085,1.8348916993322013,2.2436664468463206,0.41278336268427607,1.9227598164668345,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,147,1,3113000784,5,10,3,35,9712,2736,5,5,0.97297865022447216,2.5277100018169296,2.4808388849579024,0.98145708296231127,1.8446134671157717,2.3149770393405684,0.31368383782087483,1.9156145891384613,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,148,1,3113000784,5,10,3,35,9712,2736,5,5,0.97359885273237967,2.5355994829914641,2.4930603986166191,0.98322326350821854,1.854948808351814,2.3354910666671755,0.259037753228893,1.8929486036564489,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,149,1,3113000784,5,10,3,35,9712,2736,5,5,0.97337159105635118,2.5295049771880351,2.4832976409676801,0.98173265653277264,1.8466833905206066,2.3394926660605901,0.26416001030459973,1.9023261674164413,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,150,1,3113000784,5,10,3,35,9712,2736,5,5,0.97324222995311016,2.5256160225613637,2.4791693350492654,0.981609758927252,1.8435131438607484,2.3409725764584359,0.30119501263267423,1.9327339414123961,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,151,1,3113000784,5,10,3,35,9712,2736,5,5,0.97308982162461621,2.523894151097323,2.476673312015806,0.98129048357238491,1.8414261204319797,2.3400633670419602,0.28848422614482921,1.9226447968308567,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,152,1,3113000784,5,10,3,35,9712,2736,5,5,0.9732167396310456,2.5269044836422556,2.4812197737008033,0.98192068191053949,1.8452352178024243,2.3422828024458395,0.28547028067035751,1.9218442129853748,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,153,1,3113000784,5,10,3,35,9712,2736,5,5,0.97385936777553739,2.5182217453270042,2.4903716986532936,0.98894059003128254,1.8566749539351637,2.3763394916903486,0.19871913955950105,1.8926625044686236,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,154,1,3113000784,5,10,3,35,9712,2736,5,33,0.9730102450381215,2.4953078145305225,2.4485720647979634,0.98127054728061591,1.8205072825218784,2.2879160046662177,0.44042282024530827,1.992412272889827,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,155,1,3113000784,5,10,3,35,9712,2736,5,58,0.97203562355767992,2.462515517242073,2.4256141138665068,0.98501475295599583,1.8056510141810005,2.2709852660107086,0.4130381126076168,1.9629816891637708,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,156,1,3113000784,5,10,3,35,9712,2736,5,48,0.97247571631918117,2.4975063312810448,2.4351827987455903,0.97504569587878209,1.8064800678462847,2.4237419199103827,0.3511362475022235,2.0602160756007675,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,157,1,3113000784,5,10,3,35,9712,2736,5,63,0.97222285250783447,2.4724692374360071,2.4279694541739745,0.98200188597364324,1.8055297449126899,2.4138929840676471,0.33550340439367843,2.0448404211356732,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,158,1,3113000784,5,10,3,35,9712,2736,5,94,0.97213896671357791,2.4481487032024503,2.4213877498436123,0.98906890201406816,1.8050576758663741,2.2824925792402606,0.39313419435719343,1.963081266906294,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,159,1,3113000784,5,10,3,35,9712,2736,5,79,0.9723859828204876,2.4595390930887442,2.4272109856530446,0.98685603025113899,1.8080518445913261,2.4193317314933531,0.32382690740982001,2.044731081583012,1,1,1
exact-oracle-audit-v1,UAV-AG-V1,160,1,3113000784,5,10,3,35,9712,2736,5,43,0.97315502794694175,2.5015730626855475,2.4445704154047925,0.97721327906387023,1.814951625025452,2.4521884250357089,0.34402913148637115,2.082334830627699,1,1,1
